time,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,wind_speed_10m_max,wind_gusts_10m_max,shortwave_radiation_sum,et0_fao_evapotranspiration,city
2021-06-08,42.9,29.1,36.1,0.0,12.4,26.6,24.43,7.68,Lahore
2021-06-09,44.1,30.2,37.3,0.0,15.8,27.0,23.32,8.04,Lahore
2021-06-10,42.9,30.8,36.6,0.0,18.1,31.7,22.91,7.5,Lahore
2021-06-11,41.2,28.8,35.3,0.1,19.0,38.2,23.95,7.45,Lahore
2021-06-12,40.6,29.9,34.9,0.0,22.7,41.8,23.16,7.77,Lahore
2021-06-13,36.3,25.4,30.5,4.0,25.6,50.0,21.12,5.76,Lahore
2021-06-14,37.0,25.7,31.2,0.0,11.6,21.2,23.46,6.08,Lahore
2021-06-15,38.6,26.3,31.8,0.0,15.9,29.9,21.31,6.0,Lahore
2021-06-16,34.7,25.4,29.5,0.1,12.2,27.7,21.32,5.58,Lahore
2021-06-17,36.3,24.4,30.5,0.0,8.0,22.7,23.66,5.67,Lahore
2021-06-18,38.7,26.7,32.8,0.0,13.1,34.6,21.93,6.21,Lahore
2021-06-19,39.8,27.0,33.3,0.0,22.7,43.2,23.17,7.07,Lahore
2021-06-20,38.5,26.2,32.4,0.0,18.8,34.6,23.42,6.48,Lahore
2021-06-21,38.5,26.7,32.8,0.0,11.6,24.1,23.35,6.32,Lahore
2021-06-22,40.5,27.2,33.8,0.0,12.4,27.0,24.18,7.07,Lahore
2021-06-23,41.0,27.4,34.3,0.0,10.0,22.7,23.22,6.6,Lahore
2021-06-24,40.6,28.0,33.3,0.1,24.7,58.3,22.51,7.13,Lahore
2021-06-25,38.9,28.1,33.5,0.0,15.1,32.8,22.12,6.53,Lahore
2021-06-26,37.2,26.4,31.9,0.0,13.0,31.0,21.15,5.87,Lahore
2021-06-27,39.5,26.3,33.2,0.0,10.9,26.3,23.9,6.49,Lahore
2021-06-28,41.2,27.6,34.7,0.0,14.2,30.2,24.24,7.48,Lahore
2021-06-29,42.0,28.6,35.9,0.0,18.7,37.1,21.9,7.93,Lahore
2021-06-30,43.8,28.3,36.5,0.0,17.1,34.9,24.5,8.37,Lahore
2021-07-01,42.4,29.4,36.1,0.0,18.5,37.8,23.4,7.76,Lahore
2021-07-02,41.8,29.4,35.9,0.2,14.8,33.5,23.03,7.24,Lahore
2021-07-03,39.0,28.6,33.5,0.1,18.7,40.3,21.06,5.99,Lahore
2021-07-04,39.4,28.6,34.5,0.0,12.3,27.7,22.24,6.38,Lahore
2021-07-05,39.3,29.1,34.4,0.0,14.6,27.4,22.6,6.36,Lahore
2021-07-06,40.5,29.3,35.1,0.0,10.1,24.1,22.94,6.48,Lahore
2021-07-07,41.6,29.6,35.8,0.0,10.8,32.4,22.46,6.5,Lahore
2021-07-08,40.9,30.2,35.0,0.0,20.7,43.9,20.87,6.31,Lahore
2021-07-09,38.0,30.8,34.1,0.0,15.6,32.4,18.8,5.91,Lahore
2021-07-10,38.1,30.7,33.5,0.3,10.7,24.8,19.97,5.51,Lahore
2021-07-11,37.6,30.7,33.1,1.7,16.8,33.5,20.92,6.0,Lahore
2021-07-12,34.7,26.3,29.7,5.0,26.7,50.4,16.55,4.82,Lahore
2021-07-13,33.5,24.9,28.9,2.9,17.3,33.1,17.6,4.29,Lahore
2021-07-14,34.2,26.5,30.2,0.2,12.3,25.6,14.67,3.95,Lahore
2021-07-15,35.3,26.9,31.0,0.0,14.8,26.6,20.61,5.24,Lahore
2021-07-16,36.4,28.1,32.1,0.6,13.7,29.9,21.54,5.37,Lahore
2021-07-17,38.3,28.9,33.7,0.2,13.6,22.7,22.17,5.63,Lahore
2021-07-18,40.7,30.0,34.8,0.0,21.4,36.7,21.28,6.2,Lahore
2021-07-19,35.8,26.7,30.3,7.2,23.0,43.9,18.99,5.17,Lahore
2021-07-20,31.6,25.5,27.4,20.8,17.8,35.3,9.41,2.34,Lahore
2021-07-21,32.6,24.6,28.4,2.4,12.6,26.3,17.04,3.8,Lahore
2021-07-22,33.5,25.9,29.7,0.6,11.6,24.1,18.39,4.3,Lahore
2021-07-23,32.2,27.0,29.6,0.3,19.5,38.9,17.6,4.38,Lahore
2021-07-24,36.3,27.8,32.0,0.2,9.1,25.9,22.12,5.5,Lahore
2021-07-25,36.2,28.8,32.5,0.4,11.6,20.5,20.29,5.04,Lahore
2021-07-26,34.1,29.3,31.0,1.5,14.1,29.2,12.58,3.39,Lahore
2021-07-27,32.9,27.7,29.7,8.4,13.0,27.7,10.76,2.51,Lahore
2021-07-28,27.9,25.7,27.0,18.3,15.5,28.4,5.46,1.29,Lahore
2021-07-29,31.6,24.9,27.7,15.1,14.4,28.8,18.48,4.07,Lahore
2021-07-30,30.7,25.6,27.9,4.3,17.7,34.6,17.22,3.75,Lahore
2021-07-31,31.9,25.9,28.9,2.1,17.3,35.3,19.17,4.24,Lahore
2021-08-01,33.4,26.3,29.6,4.5,11.5,19.8,20.3,4.49,Lahore
2021-08-02,33.9,26.8,30.2,3.0,9.1,21.2,20.51,4.62,Lahore
2021-08-03,34.2,26.9,30.2,0.2,11.5,24.5,21.4,4.81,Lahore
2021-08-04,34.2,26.7,30.2,0.1,10.0,22.0,21.44,4.83,Lahore
2021-08-05,34.1,26.4,30.3,5.6,13.0,24.5,21.7,4.94,Lahore
2021-08-06,33.7,26.0,29.7,0.8,14.4,29.5,20.53,4.53,Lahore
2021-08-07,34.9,26.0,30.5,0.0,9.9,22.7,22.23,5.01,Lahore
2021-08-08,34.6,27.2,30.7,0.3,13.4,24.5,20.43,4.86,Lahore
2021-08-09,34.1,27.5,30.4,1.2,12.6,28.8,19.21,4.49,Lahore
2021-08-10,35.3,26.9,31.0,0.4,12.0,22.3,20.88,5.0,Lahore
2021-08-11,37.1,27.4,31.9,0.0,10.7,22.7,22.15,5.56,Lahore
2021-08-12,37.3,27.3,32.1,0.0,9.4,22.3,22.4,5.71,Lahore
2021-08-13,37.8,27.8,32.4,0.0,11.0,22.7,21.25,5.55,Lahore
2021-08-14,36.7,28.2,31.9,0.6,11.3,23.8,21.42,5.51,Lahore
2021-08-15,33.5,26.6,30.0,7.3,18.8,34.6,19.56,4.65,Lahore
2021-08-16,36.3,26.9,31.2,0.4,10.5,20.9,20.23,4.83,Lahore
2021-08-17,38.1,27.5,32.5,0.0,10.1,19.4,22.37,5.51,Lahore
2021-08-18,38.4,28.1,32.9,0.0,10.0,21.2,21.63,5.7,Lahore
2021-08-19,38.8,27.6,33.1,0.0,10.1,19.1,21.49,5.57,Lahore
2021-08-20,37.7,28.3,32.3,0.1,15.7,28.8,20.53,5.81,Lahore
2021-08-21,33.6,26.6,28.9,0.0,20.9,40.3,15.39,4.03,Lahore
2021-08-22,32.0,25.3,28.1,0.9,13.3,30.2,15.52,3.75,Lahore
2021-08-23,34.7,24.8,29.6,0.0,8.0,23.8,20.75,4.78,Lahore
2021-08-24,38.2,26.9,32.2,0.0,14.0,24.5,20.89,5.21,Lahore
2021-08-25,39.0,28.6,33.5,0.0,12.1,23.8,21.94,6.04,Lahore
2021-08-26,38.6,28.3,33.3,0.0,11.9,26.6,22.81,6.42,Lahore
2021-08-27,38.5,28.3,32.8,0.0,11.7,22.0,22.02,5.89,Lahore
2021-08-28,36.7,28.1,31.8,0.0,13.7,28.1,20.82,5.4,Lahore
2021-08-29,35.2,27.2,31.3,0.1,15.3,31.7,19.79,4.99,Lahore
2021-08-30,33.3,25.8,29.8,3.5,18.4,44.3,19.08,4.73,Lahore
2021-08-31,32.8,24.7,29.0,4.0,18.6,37.8,16.03,3.89,Lahore
2021-09-01,34.1,26.5,29.4,0.8,11.3,22.0,19.68,4.52,Lahore
2021-09-02,34.2,25.1,29.5,0.0,10.2,23.8,19.08,4.43,Lahore
2021-09-03,33.6,26.4,28.8,5.5,10.3,23.8,17.45,3.96,Lahore
2021-09-04,34.4,24.8,29.4,0.0,6.9,18.4,21.05,4.67,Lahore
2021-09-05,35.1,25.8,30.3,0.0,10.0,22.3,20.11,4.8,Lahore
2021-09-06,35.4,27.3,31.2,0.1,8.2,21.2,18.73,4.54,Lahore
2021-09-07,34.6,28.0,30.7,0.7,15.6,33.1,18.15,4.66,Lahore
2021-09-08,32.7,27.1,28.8,3.8,14.3,31.3,11.16,3.06,Lahore
2021-09-09,32.7,26.4,28.6,5.1,13.9,30.2,16.21,3.81,Lahore
2021-09-10,31.4,24.6,27.2,16.1,17.3,39.2,14.84,3.24,Lahore
2021-09-11,29.1,24.3,25.9,18.9,19.1,47.9,12.5,2.65,Lahore
2021-09-12,28.3,22.8,25.4,2.6,16.4,32.4,14.13,3.02,Lahore
2021-09-13,32.0,22.6,27.0,0.0,8.7,20.5,20.74,4.4,Lahore
2021-09-14,32.4,24.3,28.3,0.7,9.1,23.0,18.94,4.22,Lahore
2021-09-15,33.9,24.9,29.0,0.0,13.8,27.0,17.93,4.23,Lahore
2021-09-16,33.9,25.4,29.4,0.0,10.7,24.1,19.47,4.38,Lahore
2021-09-17,32.5,25.5,28.5,0.0,15.3,28.8,17.69,4.1,Lahore
2021-09-18,32.5,25.5,28.8,0.2,7.9,25.2,17.96,3.92,Lahore
2021-09-19,32.8,26.3,29.2,0.6,8.6,21.6,17.11,3.75,Lahore
2021-09-20,32.6,26.7,29.5,0.1,7.5,22.7,17.1,3.81,Lahore
2021-09-21,31.9,25.0,28.0,13.5,21.6,42.1,15.94,3.42,Lahore
2021-09-22,30.9,24.1,26.9,10.0,12.9,26.3,15.07,3.27,Lahore
2021-09-23,29.1,23.3,25.6,3.1,13.1,26.6,12.37,2.66,Lahore
2021-09-24,30.5,23.1,26.4,0.2,10.5,23.4,15.97,3.37,Lahore
2021-09-25,32.1,23.8,27.9,0.1,7.9,18.0,18.65,3.99,Lahore
2021-09-26,32.6,23.9,28.2,0.0,7.8,16.2,18.15,3.9,Lahore
2021-09-27,33.1,24.4,28.6,0.0,8.0,18.7,17.8,3.94,Lahore
2021-09-28,33.2,25.0,29.0,0.0,6.9,15.8,17.32,3.81,Lahore
2021-09-29,33.1,25.7,29.2,0.2,9.4,23.0,16.78,3.84,Lahore
2021-09-30,32.5,25.1,28.9,0.3,8.6,16.9,15.96,3.58,Lahore
2021-10-01,33.1,25.1,29.0,0.6,10.5,22.0,17.2,3.75,Lahore
2021-10-02,32.9,24.7,28.5,0.2,11.9,21.2,15.94,3.5,Lahore
2021-10-03,34.1,25.4,29.3,1.1,12.0,20.2,16.89,3.93,Lahore
2021-10-04,33.1,24.9,28.4,1.7,12.3,31.3,15.87,3.73,Lahore
2021-10-05,31.9,24.5,28.0,1.1,11.6,25.6,16.0,3.61,Lahore
2021-10-06,34.1,23.4,27.9,0.0,9.2,22.7,18.31,4.28,Lahore
2021-10-07,34.1,22.5,27.9,0.0,10.1,24.8,18.1,4.45,Lahore
2021-10-08,35.3,22.2,28.5,0.0,10.5,19.8,18.01,4.24,Lahore
2021-10-09,35.1,22.9,28.6,0.0,10.5,16.9,17.94,4.15,Lahore
2021-10-10,35.5,23.8,28.9,0.0,17.8,35.6,17.62,4.91,Lahore
2021-10-11,35.5,22.1,27.8,0.0,20.5,42.8,17.54,5.14,Lahore
2021-10-12,33.7,21.4,26.5,0.0,9.8,19.1,17.7,4.27,Lahore
2021-10-13,32.3,19.3,25.2,0.0,9.4,21.6,16.74,4.03,Lahore
2021-10-14,32.7,18.9,25.1,0.0,10.5,18.7,16.8,4.13,Lahore
2021-10-15,33.2,17.9,25.8,0.0,8.0,16.9,16.59,3.99,Lahore
2021-10-16,33.3,19.2,25.9,0.0,9.4,16.2,16.06,3.9,Lahore
2021-10-17,31.4,21.9,25.0,1.5,16.6,34.9,11.25,3.4,Lahore
2021-10-18,27.5,20.3,23.3,1.1,15.9,27.0,10.63,2.25,Lahore
2021-10-19,31.2,19.9,24.7,0.0,14.8,27.0,15.6,3.66,Lahore
2021-10-20,32.2,18.4,24.5,0.0,9.4,18.4,15.61,3.63,Lahore
2021-10-21,31.7,18.3,24.0,0.0,10.2,20.5,15.78,3.77,Lahore
2021-10-22,31.2,16.9,23.7,0.0,18.7,33.5,15.2,4.38,Lahore
2021-10-23,27.3,18.2,20.7,42.6,27.9,47.9,8.8,2.41,Lahore
2021-10-24,22.6,16.6,19.0,2.3,19.8,35.3,8.41,1.94,Lahore
2021-10-25,25.1,14.9,19.2,0.0,14.7,24.5,14.52,3.02,Lahore
2021-10-26,25.7,13.6,18.8,0.0,9.7,17.3,14.79,2.94,Lahore
2021-10-27,26.5,14.2,19.5,0.0,9.9,15.5,14.35,2.92,Lahore
2021-10-28,27.0,13.7,19.8,0.0,10.1,17.6,14.55,3.03,Lahore
2021-10-29,27.6,14.6,20.5,0.0,8.8,14.0,14.43,2.99,Lahore
2021-10-30,28.5,15.0,21.1,0.0,12.0,22.7,14.11,3.27,Lahore
2021-10-31,26.9,14.4,19.5,0.0,10.5,14.4,14.34,2.85,Lahore
2021-11-01,27.5,14.5,20.2,0.0,16.3,29.2,13.83,3.51,Lahore
2021-11-02,24.2,18.0,20.1,0.9,28.7,48.2,13.05,4.06,Lahore
2021-11-03,27.2,14.9,20.1,0.0,15.8,25.6,13.38,3.51,Lahore
2021-11-04,26.9,13.9,19.8,0.0,8.6,13.0,13.51,2.71,Lahore
2021-11-05,27.0,13.7,19.9,0.0,11.6,19.4,13.18,2.74,Lahore
2021-11-06,27.3,14.1,19.6,0.0,12.6,24.1,13.04,3.1,Lahore
2021-11-07,26.5,12.9,19.2,0.0,8.9,18.7,13.25,2.88,Lahore
2021-11-08,27.2,13.0,19.7,0.0,10.2,19.8,12.93,2.97,Lahore
2021-11-09,27.0,12.5,19.5,0.0,9.0,15.5,12.93,2.7,Lahore
2021-11-10,27.9,12.6,19.9,0.0,9.6,16.9,12.79,2.57,Lahore
2021-11-11,27.0,13.1,19.5,0.0,7.6,15.8,12.68,2.6,Lahore
2021-11-12,26.9,13.0,19.8,0.0,9.4,16.6,12.67,2.6,Lahore
2021-11-13,26.4,12.7,18.9,0.0,10.7,18.4,12.75,2.84,Lahore
2021-11-14,26.7,11.2,18.3,0.0,11.2,16.9,12.48,2.84,Lahore
2021-11-15,25.8,10.2,17.0,0.0,11.8,19.1,12.42,2.77,Lahore
2021-11-16,24.6,10.3,17.3,0.0,9.5,14.8,12.48,2.47,Lahore
2021-11-17,25.3,10.8,17.6,0.0,7.3,13.7,12.19,2.41,Lahore
2021-11-18,24.1,10.8,17.5,0.0,6.5,15.1,12.11,2.27,Lahore
2021-11-19,24.3,10.1,16.4,0.0,10.0,21.2,12.0,2.4,Lahore
2021-11-20,24.4,10.0,16.6,0.0,10.4,15.8,11.91,2.29,Lahore
2021-11-21,25.2,10.1,16.6,0.0,10.9,21.2,11.97,2.64,Lahore
2021-11-22,24.8,9.2,16.4,0.0,15.0,27.4,12.0,2.8,Lahore
2021-11-23,24.5,8.5,15.7,0.0,9.7,15.5,11.96,2.27,Lahore
2021-11-24,25.5,10.4,16.9,0.0,13.3,21.2,11.6,2.75,Lahore
2021-11-25,25.0,11.1,16.9,0.0,10.8,18.0,11.23,2.22,Lahore
2021-11-26,24.2,11.2,16.9,0.0,8.9,13.7,11.34,2.0,Lahore
2021-11-27,24.5,9.8,16.2,0.0,9.8,18.7,11.24,2.19,Lahore
2021-11-28,24.2,11.2,16.6,0.0,10.1,15.5,11.04,2.13,Lahore
2021-11-29,24.6,10.1,16.8,0.0,15.0,26.6,11.08,2.51,Lahore
2021-11-30,23.2,10.1,16.0,0.0,10.0,18.0,11.23,2.16,Lahore
2021-12-01,23.1,8.7,16.0,0.0,7.4,15.1,10.32,1.83,Lahore
2021-12-02,22.4,11.5,16.1,0.0,9.7,14.8,8.43,1.67,Lahore
2021-12-03,22.6,9.5,15.5,0.0,9.2,14.4,10.78,1.94,Lahore
2021-12-04,23.5,10.9,16.5,0.0,9.2,15.8,10.61,2.0,Lahore
2021-12-05,23.2,11.7,16.0,0.4,24.3,40.0,10.08,2.08,Lahore
2021-12-06,22.2,10.9,15.5,0.0,11.0,20.5,10.57,2.08,Lahore
2021-12-07,21.6,9.2,14.5,0.0,10.2,20.5,10.87,2.09,Lahore
2021-12-08,21.9,8.5,14.7,0.0,9.2,18.0,10.93,2.04,Lahore
2021-12-09,22.4,9.9,14.8,0.0,10.0,15.1,10.86,2.02,Lahore
2021-12-10,22.0,9.1,13.9,0.0,10.6,20.2,10.82,2.03,Lahore
2021-12-11,20.7,5.9,13.1,0.0,10.2,15.1,11.19,1.99,Lahore
2021-12-12,21.0,5.7,13.5,0.0,9.0,12.6,10.43,1.8,Lahore
2021-12-13,19.7,5.9,12.3,0.0,9.1,14.0,10.29,1.67,Lahore
2021-12-14,19.7,6.4,12.1,0.0,9.5,14.0,10.58,1.79,Lahore
2021-12-15,19.3,5.7,11.8,0.0,10.5,16.2,10.84,1.84,Lahore
2021-12-16,17.4,4.8,9.7,1.3,10.3,16.9,10.04,1.58,Lahore
2021-12-17,16.9,4.8,9.6,0.0,11.9,23.0,10.87,1.73,Lahore
2021-12-18,16.7,3.7,9.4,0.0,13.6,26.3,10.97,1.77,Lahore
2021-12-19,16.1,2.4,9.3,0.0,9.3,17.6,11.1,1.64,Lahore
2021-12-20,17.2,4.5,10.6,1.0,9.7,14.4,10.47,1.54,Lahore
2021-12-21,18.1,4.7,11.2,0.0,9.1,14.8,10.72,1.63,Lahore
2021-12-22,18.2,5.4,11.9,0.0,7.8,13.3,10.68,1.61,Lahore
2021-12-23,18.6,7.7,12.3,0.0,8.7,12.6,10.3,1.62,Lahore
2021-12-24,19.1,6.1,12.0,0.0,8.0,11.9,10.64,1.65,Lahore
2021-12-25,18.9,5.6,12.2,0.0,6.6,14.0,9.61,1.48,Lahore
2021-12-26,17.6,7.7,11.8,0.1,14.3,26.6,6.02,1.12,Lahore
2021-12-27,17.9,6.4,11.6,0.0,9.1,14.0,10.24,1.51,Lahore
2021-12-28,18.6,7.3,11.6,0.0,11.0,20.5,10.88,1.87,Lahore
2021-12-29,17.2,4.3,10.1,0.0,10.8,21.6,11.22,1.78,Lahore
2021-12-30,18.0,4.8,11.8,0.0,7.2,15.8,10.49,1.66,Lahore
2021-12-31,18.0,5.4,11.3,0.0,11.2,18.4,11.02,1.77,Lahore
2022-01-01,18.0,5.3,11.1,0.0,10.1,17.6,10.78,1.69,Lahore
2022-01-02,18.6,5.8,11.2,0.0,10.8,19.4,10.74,1.85,Lahore
2022-01-03,19.1,7.7,12.7,0.0,11.2,18.4,8.87,1.7,Lahore
2022-01-04,15.6,11.4,12.9,0.3,13.5,26.6,4.49,1.16,Lahore
2022-01-05,13.5,11.1,12.5,21.2,15.3,25.6,1.93,0.41,Lahore
2022-01-06,16.1,10.2,12.8,0.9,15.3,28.8,5.49,0.95,Lahore
2022-01-07,14.5,11.4,13.0,25.7,21.8,42.1,2.34,0.51,Lahore
2022-01-08,16.4,8.3,12.9,16.3,27.2,45.7,7.64,1.29,Lahore
2022-01-09,16.2,6.7,11.1,0.1,9.4,15.5,8.59,1.34,Lahore
2022-01-10,16.2,6.2,10.5,0.0,9.7,15.5,10.34,1.52,Lahore
2022-01-11,17.0,6.3,10.4,0.0,10.0,20.9,10.39,1.56,Lahore
2022-01-12,17.5,5.5,10.7,0.0,9.4,15.8,11.55,1.81,Lahore
2022-01-13,16.7,5.6,10.6,0.0,8.4,13.3,11.38,1.67,Lahore
2022-01-14,15.7,5.8,9.5,0.0,8.3,14.0,8.87,1.31,Lahore
2022-01-15,15.0,4.5,9.5,0.0,8.0,16.6,7.75,1.24,Lahore
2022-01-16,13.6,6.4,9.4,0.0,7.4,11.5,6.33,0.98,Lahore
2022-01-17,14.9,6.5,9.9,0.1,7.0,14.4,6.73,1.04,Lahore
2022-01-18,15.9,5.7,9.8,0.0,10.0,20.9,9.76,1.41,Lahore
2022-01-19,15.9,8.6,11.8,4.3,7.6,14.4,5.27,0.9,Lahore
2022-01-20,16.1,9.4,12.4,0.4,6.3,15.8,7.66,1.2,Lahore
2022-01-21,16.7,7.5,11.1,0.5,11.0,22.7,9.77,1.49,Lahore
2022-01-22,13.6,10.2,11.3,18.1,24.1,40.0,2.67,0.64,Lahore
2022-01-23,15.3,9.2,11.9,1.3,18.3,31.3,6.82,1.15,Lahore
2022-01-24,15.2,8.0,10.9,1.6,8.8,18.7,8.35,1.27,Lahore
2022-01-25,16.1,5.5,10.4,0.8,8.9,19.4,10.43,1.56,Lahore
2022-01-26,16.6,6.7,10.4,0.0,11.6,22.7,12.59,1.94,Lahore
2022-01-27,17.5,6.2,10.4,0.0,12.6,25.2,13.53,2.14,Lahore
2022-01-28,17.7,4.8,10.7,0.0,12.3,25.2,13.51,2.15,Lahore
2022-01-29,19.1,5.0,11.9,0.0,9.2,14.8,13.43,2.15,Lahore
2022-01-30,19.5,6.8,12.8,0.0,11.9,20.5,12.95,2.13,Lahore
2022-01-31,19.8,6.7,12.6,0.0,9.3,17.3,13.53,2.18,Lahore
2022-02-01,20.0,7.3,12.5,0.0,13.2,25.6,13.81,2.25,Lahore
2022-02-02,18.1,5.8,12.0,4.8,17.5,27.4,10.82,1.85,Lahore
2022-02-03,13.3,6.9,11.3,3.8,23.9,41.8,5.84,1.15,Lahore
2022-02-04,16.1,4.8,9.4,0.0,9.0,16.2,13.28,1.95,Lahore
2022-02-05,16.9,4.9,10.1,0.2,7.2,14.8,13.39,1.99,Lahore
2022-02-06,17.8,6.4,11.3,0.4,8.7,18.4,12.27,1.87,Lahore
2022-02-07,20.3,8.3,13.1,0.1,13.0,21.6,13.17,2.22,Lahore
2022-02-08,20.7,7.5,13.3,0.0,9.1,16.2,14.86,2.48,Lahore
2022-02-09,19.9,9.3,13.5,0.1,20.9,32.8,14.62,2.62,Lahore
2022-02-10,20.0,7.1,12.7,0.0,11.3,22.0,15.12,2.7,Lahore
2022-02-11,20.5,7.4,12.8,0.0,17.9,33.1,15.72,2.88,Lahore
2022-02-12,21.1,6.7,13.3,0.0,10.9,17.3,15.74,2.71,Lahore
2022-02-13,21.8,7.5,13.7,0.0,8.8,18.0,15.47,2.63,Lahore
2022-02-14,22.1,9.6,15.0,0.0,9.4,17.3,14.91,2.59,Lahore
2022-02-15,21.9,8.8,14.7,0.3,9.0,15.1,15.33,2.65,Lahore
2022-02-16,21.8,9.2,15.2,1.3,12.2,22.3,14.36,2.53,Lahore
2022-02-17,22.3,7.9,14.9,0.0,9.4,16.6,15.36,2.76,Lahore
2022-02-18,21.8,9.3,14.4,0.1,15.8,29.2,15.0,2.8,Lahore
2022-02-19,22.6,9.5,15.0,0.0,15.3,29.2,16.6,3.21,Lahore
2022-02-20,23.1,9.3,15.5,0.0,22.9,41.8,17.11,3.82,Lahore
2022-02-21,23.1,9.8,16.1,0.0,12.9,20.5,17.36,3.51,Lahore
2022-02-22,24.1,13.2,17.4,20.8,25.5,55.8,14.12,3.38,Lahore
2022-02-23,20.9,10.6,15.4,0.0,21.6,39.6,16.24,2.84,Lahore
2022-02-24,20.9,10.1,14.6,1.7,16.4,38.9,15.94,2.73,Lahore
2022-02-25,18.9,9.6,13.8,4.5,25.5,48.2,11.65,1.95,Lahore
2022-02-26,18.1,10.0,13.7,29.6,26.7,43.2,13.15,2.1,Lahore
2022-02-27,20.3,7.9,13.5,0.0,10.7,22.0,17.7,2.95,Lahore
2022-02-28,21.1,8.2,14.5,0.0,9.9,22.0,16.63,2.89,Lahore
2022-03-01,21.8,12.2,17.0,0.0,14.0,27.0,16.93,3.0,Lahore
2022-03-02,23.3,10.6,17.2,0.0,18.7,31.0,15.48,3.03,Lahore
2022-03-03,17.9,11.5,14.9,10.2,21.7,42.1,7.9,1.42,Lahore
2022-03-04,22.3,11.0,15.9,0.0,13.2,25.9,18.32,3.21,Lahore
2022-03-05,24.5,11.4,17.2,0.0,10.7,21.6,17.86,3.43,Lahore
2022-03-06,23.8,13.7,18.6,0.0,19.2,34.9,11.9,2.6,Lahore
2022-03-07,24.9,14.4,18.7,0.0,19.2,40.3,18.18,3.76,Lahore
2022-03-08,26.5,13.5,19.4,0.0,13.9,22.7,19.22,3.92,Lahore
2022-03-09,26.2,12.4,18.9,0.0,10.1,20.9,18.1,3.6,Lahore
2022-03-10,26.6,15.1,19.8,0.0,13.2,25.6,19.27,4.03,Lahore
2022-03-11,28.0,13.0,19.6,0.0,12.9,25.6,19.79,4.13,Lahore
2022-03-12,29.7,13.4,21.6,0.0,10.8,16.9,19.6,4.15,Lahore
2022-03-13,30.5,15.5,23.0,0.0,9.8,18.4,19.79,4.23,Lahore
2022-03-14,31.9,16.1,23.3,0.0,9.5,20.5,19.59,4.22,Lahore
2022-03-15,32.4,17.5,24.6,0.0,11.3,18.7,19.68,4.44,Lahore
2022-03-16,34.7,18.7,26.1,0.0,19.2,34.6,20.25,5.72,Lahore
2022-03-17,34.6,18.7,25.8,0.0,11.5,18.7,20.61,4.86,Lahore
2022-03-18,33.0,20.8,26.0,0.0,17.8,33.8,20.19,4.74,Lahore
2022-03-19,33.5,20.5,26.3,0.0,19.6,31.7,20.35,4.67,Lahore
2022-03-20,33.3,19.9,24.5,1.3,37.6,63.7,19.03,4.45,Lahore
2022-03-21,33.1,17.3,24.2,0.0,10.5,18.0,21.1,4.74,Lahore
2022-03-22,33.1,17.6,24.5,0.0,17.9,32.8,21.58,5.62,Lahore
2022-03-23,32.4,16.3,24.2,0.0,13.6,22.7,19.58,4.74,Lahore
2022-03-24,32.4,18.8,24.6,0.0,16.8,34.2,20.77,5.42,Lahore
2022-03-25,32.3,16.3,23.8,0.0,13.3,24.8,21.54,5.61,Lahore
2022-03-26,33.5,16.8,24.1,0.0,17.7,31.7,22.31,6.1,Lahore
2022-03-27,34.1,16.5,24.5,0.0,11.5,18.4,22.27,5.4,Lahore
2022-03-28,33.8,18.9,26.1,0.0,16.1,29.5,22.14,5.61,Lahore
2022-03-29,35.3,17.5,25.5,0.0,10.1,16.9,22.28,5.06,Lahore
2022-03-30,34.8,17.5,26.0,0.0,12.5,24.1,22.33,5.62,Lahore
2022-03-31,34.7,19.5,25.9,0.0,12.7,23.0,22.38,5.89,Lahore
2022-04-01,35.2,17.7,26.1,0.0,12.6,25.6,23.2,6.78,Lahore
2022-04-02,35.5,15.9,25.9,0.0,16.5,30.2,23.03,6.72,Lahore
2022-04-03,35.4,19.0,26.2,0.0,13.7,25.9,23.15,6.36,Lahore
2022-04-04,36.0,17.6,26.8,0.0,12.2,25.6,23.35,6.23,Lahore
2022-04-05,36.4,18.4,27.4,0.0,11.7,21.2,23.33,6.3,Lahore
2022-04-06,37.5,19.0,28.1,0.0,13.7,27.7,23.3,6.89,Lahore
2022-04-07,38.7,18.1,29.6,0.0,12.4,24.1,23.51,6.65,Lahore
2022-04-08,39.1,19.5,29.2,0.0,11.3,15.5,23.41,6.24,Lahore
2022-04-09,39.1,19.5,28.7,0.0,13.3,42.1,22.76,6.28,Lahore
2022-04-10,39.5,20.1,29.5,0.0,13.0,24.1,23.64,6.74,Lahore
2022-04-11,40.8,21.1,31.1,0.0,13.8,23.4,22.46,6.66,Lahore
2022-04-12,38.9,25.2,30.9,0.0,13.7,25.9,19.21,6.85,Lahore
2022-04-13,38.3,19.5,29.8,0.0,20.0,36.4,23.75,8.03,Lahore
2022-04-14,36.2,20.9,28.0,0.0,21.1,46.8,20.52,6.76,Lahore
2022-04-15,35.2,20.0,28.0,0.0,21.9,43.9,20.54,6.73,Lahore
2022-04-16,37.1,20.1,29.0,0.0,15.1,29.2,23.86,6.78,Lahore
2022-04-17,38.0,20.0,29.1,0.0,12.6,22.3,22.88,6.47,Lahore
2022-04-18,39.3,21.7,30.4,0.0,17.5,32.8,22.79,6.72,Lahore
2022-04-19,39.5,23.2,31.4,0.0,16.6,29.5,21.3,7.31,Lahore
